timestamp,rnti,phr,dl_tbs,ul_tbs,dl_aggr_prb,wb_cqi,pusch_snr,pucch_snr,ul_rssi,dl_bler,ul_bler,dl_mcs,ul_mcs,target_future_rssi
1764717459645144.0,72,30,524052,757863,11,15,29.09607696533203,36.1843376159668,69.64765167236328,0.0,0.0,26,21,69.70970153808594
1764717459655139.0,72,30,524039,757844,11,15,29.541582107543945,36.28583526611328,69.70970153808594,0.0,0.0,26,21,69.766357421875
1764717459665129.0,72,30,524026,757864,11,15,29.394145965576172,36.28583526611328,69.766357421875,0.0,0.0,26,21,69.8174057006836
1764717459675137.0,72,30,524049,757895,11,15,29.45263671875,36.28583526611328,69.8174057006836,0.0,0.0,26,21,68.09649658203125
1764717459685149.0,72,30,524073,757941,11,15,29.200525283813477,34.39658737182617,68.09649658203125,0.0,0.0,26,21,66.92010498046875
1764717459695146.0,72,30,524097,757950,11,15,29.38896942138672,34.70811080932617,66.92010498046875,0.0,0.0,26,22,66.92046356201172
1764717459705155.0,72,30,524122,757956,11,15,29.418598175048828,34.97584533691406,66.92046356201172,0.0,0.0,26,21,65.41603088378906
1764717459715135.0,72,30,524109,757950,11,15,29.40532684326172,34.97584533691406,65.41603088378906,0.0,0.0,26,21,65.41622161865234
1764717459725142.0,72,30,524094,757954,11,15,29.25327491760254,34.97584533691406,65.41622161865234,0.0,0.0,26,21,65.90279388427734
1764717459735143.0,72,30,524121,757968,11,15,29.317283630371094,35.288307189941406,65.90279388427734,0.0,0.0,26,22,66.3412094116211
1764717459745201.0,72,30,524106,757991,11,15,29.478282928466797,35.288307189941406,66.3412094116211,0.0,0.0,26,22,66.34207153320312
1764717459755147.0,72,30,524131,757993,11,15,29.764915466308594,34.12863540649414,66.34207153320312,0.0,0.0,26,22,67.08991241455078
1764717459765139.0,72,30,524155,758009,11,15,30.14495849609375,34.12863540649414,67.08991241455078,0.0,0.0,26,22,67.95389556884766
1764717459775141.0,72,30,524178,758068,11,15,30.12387466430664,34.12863540649414,67.95389556884766,0.0,0.0,26,22,67.95381927490234
1764717459785148.0,72,30,524242,758053,11,15,30.389047622680664,34.45005798339844,67.95381927490234,0.0,0.0,26,22,67.95381927490234
1764717459795341.0,72,30,524227,758032,11,15,30.389047622680664,34.45005798339844,67.95381927490234,0.0,0.0,26,22,67.95381927490234
1764717459805145.0,72,30,524214,758013,11,15,30.389047622680664,34.815250396728516,67.95381927490234,0.0,0.0,26,22,68.18603515625
1764717459815147.0,72,30,524201,758007,11,15,30.356157302856445,34.815250396728516,68.18603515625,0.0,0.0,26,22,68.39486694335938
1764717459825190.0,72,30,524186,758086,11,15,29.686626434326172,33.386714935302734,68.39486694335938,0.0,0.0,26,22,65.69456481933594
1764717459835135.0,72,30,524288,758187,11,15,29.038694381713867,33.386714935302734,65.69456481933594,0.0,0.0,26,22,65.69532012939453
1764717459845130.0,72,30,524348,758199,11,15,28.851045608520508,33.889461517333984,65.69532012939453,0.0,0.0,26,22,65.6955337524414
1764717459855142.0,72,30,524335,758181,11,15,29.45561408996582,34.291439056396484,65.6955337524414,0.0,0.0,26,22,66.56555938720703
1764717459865131.0,72,30,524322,758201,11,15,29.367380142211914,34.291439056396484,66.56555938720703,0.0,0.0,26,22,65.9910659790039
1764717459875138.0,72,30,524345,758244,11,15,29.669626235961914,32.957366943359375,65.9910659790039,0.0,0.0,26,22,62.87044906616211
1764717459885151.0,72,30,524370,758303,11,15,29.63490104675293,32.957366943359375,62.87044906616211,0.0,0.0,26,22,63.61100769042969
1764717459895128.0,72,30,524393,758321,11,15,29.500394821166992,33.45235061645508,63.61100769042969,0.0,0.0,26,22,63.61121368408203
1764717459905141.0,72,30,524418,758324,11,15,29.354957580566406,33.87423324584961,63.61121368408203,0.0,0.0,26,22,64.27774810791016
1764717459915132.0,72,30,524403,758318,11,15,29.38817596435547,33.87423324584961,64.27774810791016,0.0,0.0,26,22,64.878173828125
1764717459925140.0,72,30,524428,758315,11,15,29.365434646606445,34.22587203979492,64.878173828125,0.0,0.0,26,22,65.41899871826172
1764717459935138.0,72,30,524415,758303,11,15,29.772342681884766,34.22587203979492,65.41899871826172,0.0,0.0,26,21,66.34346008300781
1764717459945156.0,72,30,524402,758304,11,15,30.24208641052246,34.22587203979492,66.34346008300781,0.0,0.0,26,20,67.09259796142578
1764717459955217.0,72,30,524425,758381,11,15,29.973949432373047,34.22587203979492,67.09259796142578,0.0,0.0,26,21,67.69963836669922
1764717459965131.0,72,30,524488,758486,11,15,29.53615951538086,34.22587203979492,67.69963836669922,0.0,0.0,26,21,67.69879913330078
1764717459975141.0,72,30,524551,758500,11,15,29.34477424621582,34.89174270629883,67.69879913330078,0.0,0.0,26,21,67.69868469238281
1764717459985138.0,72,30,524537,758494,11,15,29.36209487915039,34.89174270629883,67.69868469238281,0.0,0.0,26,21,67.95713806152344
1764717459995144.0,72,30,524523,758498,11,15,29.222787857055664,34.89174270629883,67.95713806152344,0.0,0.0,26,21,68.18963623046875
1764717460005137.0,72,30,524549,758512,11,15,29.312349319458008,35.132835388183594,68.18963623046875,0.0,0.0,26,22,68.58672332763672
1764717460015150.0,72,30,524536,758537,11,15,29.37947654724121,35.132835388183594,68.58672332763672,0.0,0.0,26,22,68.75560760498047
1764717460025139.0,72,30,524598,758541,11,15,29.26832389831543,35.29423522949219,68.75560760498047,0.0,0.0,26,22,68.9088363647461
1764717460035147.0,72,30,524585,758533,11,15,29.54815101623535,35.29423522949219,68.9088363647461,0.0,0.0,26,21,69.16986846923828
1764717460045167.0,72,30,524608,758536,11,15,29.8365478515625,35.29423522949219,69.16986846923828,0.0,0.0,26,21,69.2825698852539
1764717460055154.0,72,30,524595,758560,11,15,29.85828399658203,35.29423522949219,69.2825698852539,0.0,0.0,26,21,69.3847885131836
1764717460065139.0,72,30,524620,758579,11,15,29.939952850341797,35.49303436279297,69.3847885131836,0.0,0.0,26,21,69.55391693115234
1764717460075139.0,72,30,524644,758614,11,15,30.23158836364746,35.49303436279297,69.55391693115234,0.0,0.0,26,21,69.69233703613281
1764717460085134.0,72,30,524667,758642,11,15,30.367401123046875,35.65787887573242,69.69233703613281,0.0,0.0,26,21,69.6916732788086
1764717460095139.0,72,30,524693,758641,11,15,30.291458129882812,36.04097366333008,69.6916732788086,0.0,0.0,26,21,69.69107055664062
1764717460105142.0,72,30,524678,758633,11,15,30.274242401123047,36.04097366333008,69.69107055664062,0.0,0.0,26,21,69.75047302246094
1764717460115130.0,72,30,524665,758639,11,15,30.08989906311035,36.246917724609375,69.75047302246094,0.0,0.0,26,21,69.80361938476562
1764717460125137.0,72,30,524690,758651,11,15,30.11361312866211,36.246917724609375,69.80361938476562,0.0,0.0,26,22,69.89458465576172
1764717460135136.0,72,30,524675,758673,11,15,30.064382553100586,34.66061782836914,69.89458465576172,0.0,0.0,26,22,68.36485290527344
1764717460145157.0,72,30,524738,758682,11,15,30.21735191345215,34.69575881958008,68.36485290527344,0.0,0.0,26,22,65.74903106689453
1764717460155157.0,72,30,524723,758702,11,15,30.452220916748047,34.69575881958008,65.74903106689453,0.0,0.0,26,22,62.7260856628418
1764717460165143.0,72,30,524787,758745,11,15,30.631675720214844,34.708717346191406,62.7260856628418,0.0,0.0,26,22,62.7260856628418
1764717460175135.0,72,30,524812,758726,11,15,30.631675720214844,34.95989990234375,62.7260856628418,0.0,0.0,26,22,62.7260856628418
1764717460185202.0,72,30,524797,758704,11,15,30.631675720214844,35.28053283691406,62.7260856628418,0.0,0.0,26,22,63.48176574707031
1764717460195342.0,72,30,524784,758698,11,15,30.608667373657227,35.28053283691406,63.48176574707031,0.0,0.0,26,22,64.1624984741211
1764717460205149.0,72,30,524769,758777,11,15,29.883155822753906,35.28053283691406,64.1624984741211,0.0,0.0,26,22,63.164649963378906
1764717460215150.0,72,30,524832,758853,11,15,29.280847549438477,33.80535888671875,63.164649963378906,0.0,0.0,26,22,61.45814514160156
1764717460225166.0,72,30,524894,758957,11,15,28.648889541625977,33.80535888671875,61.45814514160156,0.0,0.0,26,23,62.34031677246094
1764717460235134.0,72,30,524918,758939,11,15,28.920671463012695,34.54310989379883,62.34031677246094,0.0,0.0,26,23,63.13428497314453
1764717460245149.0,72,30,524905,758923,11,15,29.17430305480957,34.54310989379883,63.13428497314453,0.0,0.0,26,23,63.848880767822266
1764717460255146.0,72,30,524930,758904,11,15,29.54273223876953,34.53390121459961,63.848880767822266,0.0,0.0,26,22,65.0710678100586
1764717460265133.0,72,30,524917,758918,11,15,29.83431053161621,34.53390121459961,65.0710678100586,0.0,0.0,26,21,65.59258270263672
1764717460275165.0,72,30,524940,758983,11,15,29.584264755249023,34.53390121459961,65.59258270263672,0.0,0.0,26,22,66.4836654663086
1764717460285143.0,72,30,524965,759042,11,15,29.311460494995117,34.53390121459961,66.4836654663086,0.0,0.0,26,22,66.4836654663086
1764717460295147.0,72,30,525028,759023,11,15,29.311460494995117,34.859901428222656,66.4836654663086,0.0,0.0,26,22,66.4836654663086
1764717460305132.0,72,30,525014,759002,11,15,29.311460494995117,35.11982727050781,66.4836654663086,0.0,0.0,26,22,66.86412048339844
1764717460315131.0,72,30,525000,758996,11,15,29.298444747924805,35.11982727050781,66.86412048339844,0.0,0.0,26,22,67.20677185058594
1764717460325268.0,72,30,524987,759044,11,15,28.950979232788086,35.11982727050781,67.20677185058594,0.0,0.0,26,22,65.91019439697266
1764717460335130.0,72,30,525012,759122,11,15,28.50754165649414,33.5955696105957,65.91019439697266,0.0,0.0,26,22,63.69293212890625
1764717460345138.0,72,30,525111,759255,11,15,27.97054100036621,33.5955696105957,63.69293212890625,0.0,0.0,26,23,63.69293212890625
1764717460355127.0,72,30,525136,759236,11,15,27.97054100036621,34.36397933959961,63.69293212890625,0.0,0.0,26,23,64.3525161743164
1764717460365134.0,72,30,525123,759223,11,15,28.055025100708008,34.36397933959961,64.3525161743164,0.0,0.0,26,22,65.48009490966797
1764717460375166.0,72,30,525145,759209,11,15,28.474634170532227,34.67015075683594,65.48009490966797,0.0,0.0,26,22,66.39183044433594
1764717460385137.0,72,30,525132,759224,11,15,28.757291793823242,34.67015075683594,66.39183044433594,0.0,0.0,26,21,66.77886962890625
1764717460395135.0,72,30,525157,759257,11,15,28.762441635131836,34.67015075683594,66.77886962890625,0.0,0.0,26,21,67.44268798828125
1764717460405132.0,72,30,525182,759316,11,15,28.742212295532227,34.61241912841797,67.44268798828125,0.0,0.0,26,22,67.4423828125
1764717460415139.0,72,30,525245,759331,11,15,28.615629196166992,34.88642120361328,67.4423828125,0.0,0.0,26,22,67.4447250366211
1764717460425158.0,72,30,525267,759343,11,15,29.150630950927734,35.33456802368164,67.4447250366211,0.0,0.0,26,21,67.728759765625
1764717460435142.0,72,30,525254,759337,11,15,29.121967315673828,35.33456802368164,67.728759765625,0.0,0.0,26,21,68.21546936035156
1764717460445143.0,72,30,525241,759363,11,15,29.17818260192871,35.33456802368164,68.21546936035156,0.0,0.0,26,21,65.41935729980469
1764717460455159.0,72,30,525264,759433,11,15,29.197546005249023,33.53989791870117,65.41935729980469,0.0,0.0,26,22,62.98586654663086
1764717460465133.0,72,30,525326,759446,11,15,29.40397834777832,33.90258026123047,62.98586654663086,0.0,0.0,26,22,63.71491622924805
1764717460475137.0,72,30,525312,759464,11,15,29.434850692749023,33.90258026123047,63.71491622924805,0.0,0.0,26,22,63.714378356933594
1764717460485135.0,72,30,525337,759467,11,15,29.339855194091797,34.299564361572266,63.714378356933594,0.0,0.0,26,22,64.37052917480469
1764717460495134.0,72,30,525322,759461,11,15,29.312755584716797,34.59405517578125,64.37052917480469,0.0,0.0,26,22,64.96173858642578
1764717460505152.0,72,30,525347,759458,11,15,29.292551040649414,34.74845504760742,64.96173858642578,0.0,0.0,26,22,65.97286987304688
1764717460515147.0,72,30,525334,759460,11,15,29.718772888183594,34.74845504760742,65.97286987304688,0.0,0.0,26,21,66.79202270507812
1764717460525138.0,72,30,525357,759479,11,15,29.963205337524414,34.74845504760742,66.79202270507812,0.0,0.0,26,21,67.45553588867188
1764717460535151.0,72,30,525382,759526,11,15,29.810983657836914,34.74845504760742,67.45553588867188,0.0,0.0,26,21,67.73777770996094
1764717460545125.0,72,30,525406,759563,11,15,29.989891052246094,33.725189208984375,67.73777770996094,0.0,0.0,26,21,66.4202651977539
1764717460555147.0,72,30,525468,759589,11,15,30.115211486816406,34.17459487915039,66.4202651977539,0.0,0.0,26,21,66.80613708496094
1764717460565149.0,72,30,525455,759603,11,15,29.90036392211914,34.17459487915039,66.80613708496094,0.0,0.0,26,21,67.15349578857422
1764717460575158.0,72,30,525477,759615,11,15,29.69324493408203,34.83251953125,67.15349578857422,0.0,0.0,26,21,67.46651458740234
1764717460585151.0,72,30,525464,759599,11,15,30.48066520690918,34.83251953125,67.46651458740234,0.0,0.0,26,21,68.0016860961914
1764717460595142.0,72,30,525489,759596,11,15,30.866674423217773,34.85572052001953,68.0016860961914,0.0,0.0,26,20,68.43595886230469
1764717460605150.0,72,30,525475,759612,11,15,31.050617218017578,34.85572052001953,68.43595886230469,0.0,0.0,26,20,68.7877197265625
1764717460615136.0,72,30,525499,759672,11,15,30.611679077148438,35.16790771484375,68.7877197265625,0.0,0.0,26,21,68.93708801269531
1764717460625146.0,72,30,525561,759718,11,15,30.124448776245117,35.14141082763672,68.93708801269531,0.0,0.0,26,21,68.9372329711914
1764717460635156.0,72,30,525584,759699,11,15,30.553091049194336,35.34492492675781,68.9372329711914,0.0,0.0,26,21,68.9372329711914
1764717460645131.0,72,30,525571,759680,11,15,30.553091049194336,35.62610626220703,68.9372329711914,0.0,0.0,26,21,69.07077026367188
1764717460655127.0,72,30,525556,759671,11,15,30.46709632873535,35.62610626220703,69.07077026367188,0.0,0.0,26,21,69.19076538085938
1764717460665130.0,72,30,525543,759715,11,15,30.01561164855957,33.79191207885742,69.19076538085938,0.0,0.0,26,21,67.35796356201172
1764717460675132.0,72,30,525605,759769,11,15,29.644075393676758,33.79191207885742,67.35796356201172,0.0,0.0,26,21,65.70854949951172
1764717460685131.0,72,30,525667,759839,11,15,29.1439266204834,34.15884017944336,65.70854949951172,0.0,0.0,26,22,66.16612243652344
1764717460695141.0,72,30,525653,759832,11,15,29.150671005249023,34.48887634277344,66.16612243652344,0.0,0.0,26,22,66.57796478271484
1764717460705144.0,72,30,525677,759823,11,15,29.165969848632812,34.4958610534668,66.57796478271484,0.0,0.0,26,22,67.28219604492188
1764717460715138.0,72,30,525664,759828,11,15,29.44694709777832,34.4958610534668,67.28219604492188,0.0,0.0,26,21,67.8526382446289
1764717460725132.0,72,30,525689,759853,11,15,29.67388343811035,34.4958610534668,67.8526382446289,0.0,0.0,26,21,68.51167297363281
1764717460735138.0,72,30,525712,759900,11,15,29.833293914794922,34.50741958618164,68.51167297363281,0.0,0.0,26,21,68.99049377441406
1764717460745130.0,72,30,525737,759974,11,15,29.51482391357422,34.50741958618164,68.99049377441406,0.0,0.0,26,21,69.1195068359375
1764717460755132.0,72,30,525762,759979,11,15,29.675355911254883,34.8104248046875,69.1195068359375,0.0,0.0,26,21,69.23568725585938
1764717460765143.0,72,30,525785,759977,11,15,29.581846237182617,35.11701202392578,69.23568725585938,0.0,0.0,26,21,69.34021759033203
1764717460775267.0,72,30,525771,759974,11,15,29.80628204345703,35.11701202392578,69.34021759033203,0.0,0.0,26,21,69.43428039550781
1764717460785128.0,72,30,525796,759979,11,15,29.800342559814453,35.383243560791016,69.43428039550781,0.0,0.0,26,21,69.51902770996094
1764717460795148.0,72,30,525783,759991,11,15,29.706472396850586,35.383243560791016,69.51902770996094,0.0,0.0,26,21,69.59526062011719
1764717460805141.0,72,30,525806,760013,11,15,29.866500854492188,33.813636779785156,69.59526062011719,0.0,0.0,26,22,66.62804412841797
1764717460815140.0,72,30,525831,760057,11,15,29.640928268432617,33.813636779785156,66.62804412841797,0.0,0.0,26,22,66.62808227539062
1764717460825142.0,72,30,525855,760063,11,15,29.519180297851562,34.21686935424805,66.62808227539062,0.0,0.0,26,22,66.62816619873047
1764717460835141.0,72,30,525878,760066,11,15,29.705297470092773,34.816680908203125,66.62816619873047,0.0,0.0,26,22,66.62821960449219
1764717460845135.0,72,30,525865,760060,11,15,29.772075653076172,34.816680908203125,66.62821960449219,0.0,0.0,26,22,66.99395751953125
1764717460855138.0,72,30,525850,760063,11,15,29.64592933654785,35.10247802734375,66.99395751953125,0.0,0.0,26,22,67.32177734375
1764717460865127.0,72,30,525875,760075,11,15,29.799453735351562,35.10247802734375,67.32177734375,0.0,0.0,26,22,67.88231658935547
1764717460875128.0,72,30,525862,760100,11,15,29.805452346801758,35.10247802734375,67.88231658935547,0.0,0.0,26,22,66.16091918945312
1764717460885134.0,72,30,525923,760107,11,15,29.98469352722168,33.31330490112305,66.16091918945312,0.0,0.0,26,22,63.217323303222656
1764717460895129.0,72,30,525910,760129,11,15,30.24760627746582,33.31330490112305,63.217323303222656,0.0,0.0,26,22,59.816246032714844
1764717460905150.0,72,30,525973,760171,11,15,30.474416732788086,33.32128143310547,59.816246032714844,0.0,0.0,26,22,59.816246032714844
1764717460915133.0,72,30,525997,760150,11,15,30.474416732788086,33.75181198120117,59.816246032714844,0.0,0.0,26,22,59.816246032714844
1764717460925133.0,72,30,525984,760131,11,15,30.474416732788086,34.21540832519531,59.816246032714844,0.0,0.0,26,22,60.862815856933594
1764717460935146.0,72,30,525971,760125,11,15,30.483184814453125,34.238304138183594,60.862815856933594,0.0,0.0,26,22,60.86314392089844
1764717460945150.0,72,30,525956,760137,11,15,30.140159606933594,34.238304138183594,60.86314392089844,0.0,0.0,26,22,61.805633544921875
1764717460955132.0,72,30,525943,760218,11,15,29.42754554748535,32.420494079589844,61.805633544921875,0.0,0.0,26,22,59.51742935180664
1764717460965140.0,72,30,526044,760319,11,15,28.764204025268555,32.420494079589844,59.51742935180664,0.0,0.0,26,23,58.541927337646484
1764717460975133.0,72,30,526107,760366,11,15,28.423921585083008,33.514617919921875,58.541927337646484,0.0,0.0,26,23,59.716148376464844
1764717460985140.0,72,30,526093,760348,11,15,28.697345733642578,33.52094268798828,59.716148376464844,0.0,0.0,26,23,60.772953033447266
1764717460995128.0,72,30,526118,760332,11,15,28.929061889648438,33.53959655761719,60.772953033447266,0.0,0.0,26,23,62.58025360107422
1764717461005132.0,72,30,526103,760344,11,15,29.245189666748047,33.53959655761719,62.58025360107422,0.0,0.0,26,22,64.044189453125
1764717461015136.0,72,30,526128,760372,11,15,29.32062339782715,33.47147750854492,64.044189453125,0.0,0.0,26,22,64.66825866699219
1764717461025131.0,72,30,526151,760364,11,15,29.254226684570312,33.908443450927734,64.66825866699219,0.0,0.0,26,22,65.22850036621094
1764717461035136.0,72,30,526138,760371,11,15,29.47341537475586,33.908443450927734,65.22850036621094,0.0,0.0,26,21,65.2286148071289
1764717461045142.0,72,30,526161,760380,11,15,29.319812774658203,34.71973419189453,65.2286148071289,0.0,0.0,26,21,65.73408508300781
1764717461055152.0,72,30,526148,760367,11,15,30.069684982299805,34.71973419189453,65.73408508300781,0.0,0.0,26,20,66.18907928466797
1764717461065140.0,72,30,526171,760363,11,15,30.6506290435791,34.71973419189453,66.18907928466797,0.0,0.0,26,20,66.9668960571289
1764717461075143.0,72,30,526158,760382,11,15,30.554519653320312,34.71973419189453,66.9668960571289,0.0,0.0,26,20,67.59700775146484
1764717461085140.0,72,30,526183,760415,11,15,30.461408615112305,34.71973419189453,67.59700775146484,0.0,0.0,26,21,68.32492065429688
1764717461095142.0,72,30,526208,760473,11,15,30.150936126708984,34.71973419189453,68.32492065429688,0.0,0.0,26,21,68.520751953125
1764717461105134.0,72,30,526270,760499,11,15,29.83610725402832,35.0267333984375,68.520751953125,0.0,0.0,26,21,68.520751953125
1764717461115130.0,72,30,526257,760480,11,15,29.83610725402832,35.0267333984375,68.520751953125,0.0,0.0,26,21,68.520751953125
1764717461125168.0,72,30,526242,760459,11,15,29.83610725402832,35.298606872558594,68.520751953125,0.0,0.0,26,21,68.69705963134766
1764717461135147.0,72,30,526229,760453,11,15,29.782976150512695,35.298606872558594,68.69705963134766,0.0,0.0,26,21,68.85430145263672
1764717461145136.0,72,30,526216,760534,11,15,29.18756866455078,33.84857177734375,68.85430145263672,0.0,0.0,26,22,66.19889068603516
1764717461155139.0,72,30,526317,760635,11,15,28.59646987915039,33.84857177734375,66.19889068603516,0.0,0.0,26,22,65.06648254394531
1764717461165161.0,72,30,526377,760711,11,15,28.183374404907227,34.590152740478516,65.06648254394531,0.0,0.0,26,22,65.58700561523438
1764717461175129.0,72,30,526364,760695,11,15,28.539304733276367,34.51924133300781,65.58700561523438,0.0,0.0,26,22,66.05548858642578
1764717461185150.0,72,30,526387,760676,11,15,28.762338638305664,34.45212936401367,66.05548858642578,0.0,0.0,26,22,66.47760772705078
1764717461195143.0,72,30,526374,760664,11,15,29.33675193786621,34.45212936401367,66.47760772705078,0.0,0.0,26,21,67.19904327392578
1764717461205173.0,72,30,526361,760665,11,15,29.922094345092773,34.45212936401367,67.19904327392578,0.0,0.0,26,21,67.78379821777344
1764717461215158.0,72,30,526348,760759,11,15,29.291332244873047,34.39932632446289,67.78379821777344,0.0,0.0,26,21,68.25595092773438
1764717461225132.0,72,30,526449,760878,11,15,28.83236312866211,34.39932632446289,68.25595092773438,0.0,0.0,26,22,68.45738220214844
1764717461235139.0,72,30,526511,760923,11,15,28.495004653930664,34.405582427978516,68.45738220214844,0.0,0.0,26,22,68.45738220214844
1764717461245144.0,72,30,526496,760902,11,15,28.495004653930664,34.71922302246094,68.45738220214844,0.0,0.0,26,22,68.63865661621094
1764717461255140.0,72,30,526483,760896,11,15,28.492820739746094,34.71922302246094,68.63865661621094,0.0,0.0,26,22,68.8026351928711
1764717461265128.0,72,30,526470,760940,11,15,28.2540225982666,32.919681549072266,68.8026351928711,0.0,0.0,26,22,66.98896789550781
1764717461275140.0,72,30,526531,760994,11,15,28.196060180664062,32.919681549072266,66.98896789550781,0.0,0.0,26,22,65.3567123413086
1764717461285158.0,72,30,526593,761064,11,15,27.99936866760254,33.417118072509766,65.3567123413086,0.0,0.0,26,22,65.8485107421875
1764717461295151.0,72,30,526580,761057,11,15,28.036609649658203,33.833709716796875,65.8485107421875,0.0,0.0,26,22,66.2911376953125
1764717461305134.0,72,30,526603,761047,11,15,28.091039657592773,33.83015441894531,66.2911376953125,0.0,0.0,26,22,66.69000244140625
1764717461315139.0,72,30,526590,761035,11,15,28.7531795501709,33.83015441894531,66.69000244140625,0.0,0.0,26,22,67.37167358398438
1764717461325132.0,72,30,526577,761036,11,15,29.264068603515625,33.83015441894531,67.37167358398438,0.0,0.0,26,21,67.92420959472656
1764717461335161.0,72,30,526600,761128,11,15,28.68805503845215,33.83015441894531,67.92420959472656,0.0,0.0,26,21,68.37177276611328
1764717461345132.0,72,30,526663,761237,11,15,28.13083267211914,33.83015441894531,68.37177276611328,0.0,0.0,26,22,68.37203979492188
1764717461355152.0,72,30,526688,761223,11,15,28.516525268554688,34.240753173828125,68.37203979492188,0.0,0.0,26,22,68.3725357055664
1764717461365163.0,72,30,526711,761207,11,15,28.81784439086914,34.939937591552734,68.3725357055664,0.0,0.0,26,21,68.56366729736328
1764717461375148.0,72,30,526698,761222,11,15,29.2209529876709,34.939937591552734,68.56366729736328,0.0,0.0,26,21,67.01053619384766
1764717461385145.0,72,30,526685,761236,11,15,29.062097549438477,33.3614387512207,67.01053619384766,0.0,0.0,26,21,65.6126708984375
1764717461395147.0,72,30,526710,761218,11,15,29.439016342163086,33.3553581237793,65.6126708984375,0.0,0.0,26,20,64.35336303710938
1764717461405139.0,72,30,526697,761205,11,15,29.811878204345703,33.3553581237793,64.35336303710938,0.0,0.0,26,20,63.21997833251953
1764717461415139.0,72,30,526722,761206,11,15,29.95488739013672,33.353397369384766,63.21997833251953,0.0,0.0,26,20,62.20176315307617
1764717461425144.0,72,30,526707,761305,11,15,29.246227264404297,33.353397369384766,62.20176315307617,0.0,0.0,26,20,61.28483200073242
1764717461435128.0,72,30,526808,761348,11,15,28.898645401000977,34.25294494628906,61.28483200073242,0.0,0.0,26,21,62.18467330932617
1764717461445137.0,72,30,526833,761341,11,15,29.435060501098633,34.25294494628906,62.18467330932617,0.0,0.0,26,20,63.72319793701172
1764717461455132.0,72,30,526818,761365,11,15,29.463430404663086,32.7049446105957,63.72319793701172,0.0,0.0,26,20,62.64335632324219
1764717461465136.0,72,30,526843,761375,11,15,29.324880599975586,32.67271423339844,62.64335632324219,0.0,0.0,26,20,61.67145538330078
1764717461475172.0,72,30,526868,761370,11,15,29.342599868774414,32.69219207763672,61.67145538330078,0.0,0.0,26,20,60.79686737060547
1764717461485141.0,72,30,526853,761356,11,15,29.909452438354492,31.41410255432129,60.79686737060547,0.0,0.0,26,20,59.54880142211914
1764717461495132.0,72,30,526840,761357,11,15,30.19550895690918,31.41410255432129,59.54880142211914,0.0,0.0,26,19,58.53800582885742
1764717461505134.0,72,30,526865,761451,11,15,29.484722137451172,29.970245361328125,58.53800582885742,0.0,0.0,26,20,57.80571365356445
1764717461515159.0,72,30,526963,761493,11,15,29.100141525268555,29.966796875,57.80571365356445,0.0,0.0,26,20,57.80571365356445
1764717461525142.0,72,30,526950,761474,11,15,29.100141525268555,29.966796875,57.80571365356445,0.0,0.0,26,20,57.80571365356445
1764717461535154.0,72,30,526935,761453,11,15,29.100141525268555,30.71769142150879,57.80571365356445,0.0,0.0,26,20,59.053077697753906
1764717461545161.0,72,30,526922,761447,11,15,29.113279342651367,30.71769142150879,59.053077697753906,0.0,0.0,26,21,60.17609405517578
1764717461555146.0,72,30,526909,761528,11,15,28.616098403930664,29.678674697875977,60.17609405517578,0.0,0.0,26,21,59.18618392944336
1764717461565139.0,72,30,527010,761629,11,15,28.13632583618164,29.678674697875977,59.18618392944336,0.0,0.0,26,22,58.76425552368164
1764717461575137.0,72,30,527072,761707,11,15,27.79912567138672,30.455074310302734,58.76425552368164,0.0,0.0,26,22,59.915775299072266
1764717461585134.0,72,30,527057,761689,11,15,28.126611709594727,31.143814086914062,59.915775299072266,0.0,0.0,26,22,60.95217514038086
1764717461595141.0,72,30,527082,761672,11,15,28.35188865661621,31.11715316772461,60.95217514038086,0.0,0.0,26,22,62.72420883178711
1764717461605131.0,72,30,527067,761684,11,15,28.718250274658203,31.11715316772461,62.72420883178711,0.0,0.0,26,22,64.15937042236328
1764717461615129.0,72,30,527092,761718,11,15,29.046693801879883,31.11715316772461,64.15937042236328,0.0,0.0,26,21,65.32184600830078
1764717461625154.0,72,30,527117,761777,11,15,28.928241729736328,31.11715316772461,65.32184600830078,0.0,0.0,26,21,65.32171630859375
1764717461635130.0,72,30,527178,761789,11,15,28.80988311767578,31.74068832397461,65.32171630859375,0.0,0.0,26,21,65.32171630859375
1764717461645138.0,72,30,527165,761770,11,15,28.80988311767578,31.74068832397461,65.32171630859375,0.0,0.0,26,21,65.32171630859375
1764717461655131.0,72,30,527150,761749,11,15,28.80988311767578,32.37666702270508,65.32171630859375,0.0,0.0,26,21,65.81745147705078
1764717461665138.0,72,30,527137,761743,11,15,28.77727699279785,32.37666702270508,65.81745147705078,0.0,0.0,26,21,66.2641830444336
1764717461675134.0,72,30,527124,761823,11,15,28.39689064025879,31.18142318725586,66.2641830444336,0.0,0.0,26,22,64.04447174072266
1764717461685157.0,72,30,527223,761922,11,15,27.980422973632812,31.18142318725586,64.04447174072266,0.0,0.0,26,22,63.09843063354492
1764717461695137.0,72,30,527285,762000,11,15,27.690340042114258,32.49881362915039,63.09843063354492,0.0,0.0,26,22,63.81663513183594
1764717461705142.0,72,30,527272,761994,11,15,27.71282386779785,32.5450439453125,63.81663513183594,0.0,0.0,26,22,63.81711196899414
